85,400	0,012
85,500	-0,008
85,600	0,009
85,699	-0,074
85,799	-0,058
85,899	-0,080
85,999	-0,022
86,100	-0,064
86,200	-0,037
86,300	-0,066
86,400	-0,093
86,500	-0,071
86,600	-0,064
86,700	-0,085
86,800	-0,080
86,899	-0,040
86,999	-0,071
87,099	-0,084
87,199	-0,018
87,300	-0,047
87,400	-0,042
87,500	-0,039
87,600	-0,038
87,700	0,014
87,800	-0,017
87,900	-0,053
88,000	-0,053
88,099	-0,003
88,199	-0,072
88,299	-0,044
88,399	-0,076
88,500	-0,002
88,600	-0,014
88,700	-0,032
88,800	0,031
88,900	-0,024
89,000	-0,075
89,100	-0,043
89,200	-0,047
89,299	-0,046
89,399	-0,067
89,499	-0,078
89,599	-0,102
89,700	-0,082
89,800	-0,135
89,900	-0,129
90,000	-0,081
90,100	-0,045
90,200	-0,046
90,300	-0,077
90,400	-0,110
90,499	-0,067
90,599	-0,033
90,699	-0,069
90,799	-0,070
90,900	-0,047
91,000	-0,098
91,100	-0,058
91,200	-0,059
91,300	-0,063
91,400	-0,122
91,500	-0,057
91,600	-0,104
91,699	-0,057
91,799	-0,140
91,899	-0,072
91,999	-0,099
92,100	-0,064
92,200	-0,124
92,300	-0,076
92,400	-0,136
92,500	-0,075
92,600	-0,096
92,700	-0,091
92,800	-0,081
92,899	-0,058
92,999	-0,116
93,099	-0,092
93,199	-0,101
93,300	-0,043
93,400	-0,097
93,500	-0,068
93,600	-0,067
93,700	-0,129
93,800	-0,137
93,900	-0,127
94,000	-0,129
94,099	-0,092
94,199	-0,103
94,299	-0,059
94,399	-0,027
94,500	-0,065
94,600	-0,052
94,700	-0,068
94,800	-0,033
94,900	-0,103
95,000	-0,075
95,100	-0,032
95,200	-0,131
95,299	-0,044
95,399	-0,091
95,499	-0,047
95,599	-0,102
95,700	-0,031
95,800	-0,032
95,900	-0,024
96,000	-0,064
96,100	-0,051
96,200	-0,071
96,300	-0,067
96,400	-0,078
96,499	-0,026
96,599	-0,050
96,699	-0,054
96,799	-0,093
96,900	-0,124
97,000	-0,056
97,100	-0,091
97,200	-0,028
97,300	-0,078
97,400	-0,067
97,500	-0,052
97,600	-0,061
97,699	-0,075
97,799	-0,042
97,899	-0,107
97,999	-0,073
98,100	-0,099
98,200	-0,121
98,300	-0,088
98,400	-0,102
98,500	-0,099
98,600	-0,075
98,700	-0,074
98,800	-0,074
98,899	-0,078
98,999	-0,115
99,099	-0,056
99,199	-0,096
99,300	-0,006
99,400	-0,071
99,500	-0,076
99,600	-0,059
99,700	-0,102
99,800	-0,067
99,900	-0,040
100,000	-0,060
