57,300	-0,014
57,400	-0,040
57,500	-0,038
57,600	-0,067
57,700	-0,035
57,800	-0,072
57,899	-0,069
57,999	-0,092
58,099	-0,110
58,199	-0,117
58,299	-0,107
58,400	-0,020
58,500	-0,034
58,600	-0,033
58,700	-0,035
58,800	-0,036
58,900	-0,085
59,000	-0,084
59,099	-0,013
59,199	-0,087
59,299	-0,076
59,399	-0,078
59,499	-0,049
59,600	-0,058
59,700	-0,019
59,800	0,007
59,900	-0,003
60,000	-0,026
60,100	-0,066
60,200	-0,043
60,300	-0,029
60,399	-0,091
60,499	0,011
60,599	-0,110
60,699	-0,042
60,800	-0,049
60,900	-0,071
61,000	-0,073
61,100	-0,046
61,200	-0,058
61,300	-0,069
61,400	-0,072
61,500	-0,035
61,599	-0,061
61,699	-0,080
61,799	-0,030
61,899	-0,031
62,000	-0,065
62,100	-0,090
62,200	-0,085
62,300	-0,119
62,400	-0,128
62,500	-0,079
62,600	-0,056
62,700	-0,046
62,799	-0,049
62,899	-0,057
62,999	-0,067
63,099	-0,052
63,200	-0,110
63,300	-0,097
63,400	-0,041
63,500	-0,054
63,600	-0,056
63,700	-0,059
63,800	-0,075
63,900	-0,084
63,999	-0,060
64,099	-0,059
64,199	-0,041
64,299	-0,053
64,400	-0,002
64,500	0,005
64,600	-0,049
64,700	0,009
64,800	0,028
64,900	-0,048
65,000	0,004
65,100	-0,063
65,199	-0,049
65,299	-0,053
65,399	-0,034
65,499	-0,058
65,600	-0,056
65,700	-0,049
65,800	-0,032
65,900	0,010
66,000	0,001
66,100	-0,039
66,200	-0,032
66,300	-0,055
66,399	-0,000
66,499	-0,003
66,599	-0,002
66,699	0,005
66,800	0,014
66,900	0,021
67,000	-0,040
67,100	-0,052
67,200	-0,007
67,300	0,004
67,400	-0,047
67,500	-0,003
67,599	0,052
67,699	0,035
67,799	0,018
67,899	-0,017
68,000	-0,024
68,100	-0,009
68,200	-0,001
68,300	0,037
68,400	-0,058
68,500	-0,025
68,600	-0,029
68,700	0,002
68,799	-0,043
68,899	0,004
68,999	0,008
69,099	-0,032
69,200	0,000
69,300	-0,015
69,400	0,050
69,500	-0,027
69,600	-0,013
69,700	0,067
69,800	-0,059
69,900	-0,012
69,999	-0,004
70,099	-0,026
70,199	-0,016
70,299	-0,040
70,400	-0,090
70,500	-0,016
70,600	-0,058
70,700	-0,051
70,800	-0,057
70,900	-0,010
71,000	-0,046
71,100	-0,077
71,199	-0,062
71,299	-0,043
71,399	-0,078
71,499	-0,046
71,600	-0,034
71,700	-0,063
71,800	-0,077
71,900	-0,044
72,000	-0,025
72,100	-0,038
72,200	-0,035
72,300	0,017
72,399	-0,034
72,499	-0,015
72,599	-0,015
72,699	-0,033
72,800	0,029
72,900	-0,058
73,000	-0,021
73,100	-0,117
73,200	-0,061
73,300	-0,053
73,400	-0,046
73,500	-0,004
73,599	-0,056
73,699	0,008
73,799	-0,046
73,899	-0,019
74,000	-0,101
74,100	-0,092
74,200	-0,031
74,300	-0,060
74,400	-0,001
74,500	-0,029
74,600	0,014
74,700	-0,046
74,799	-0,017
74,899	-0,057
74,999	-0,028
75,099	-0,111
75,200	-0,070
75,300	-0,046
75,400	-0,063
75,500	-0,062
75,600	-0,075
75,700	-0,070
75,800	-0,057
75,900	-0,064
75,999	-0,057
76,099	-0,005
76,199	-0,028
76,299	-0,076
76,400	-0,011
76,500	-0,092
76,600	-0,114
76,700	-0,057
76,800	-0,078
76,900	-0,076
77,000	-0,019
77,100	-0,061
77,199	-0,080
77,299	-0,045
77,399	-0,038
77,499	-0,017
77,600	-0,087
77,700	-0,063
77,800	-0,103
77,900	-0,089
78,000	-0,036
78,100	-0,018
78,200	-0,090
78,300	-0,062
78,399	-0,027
78,499	-0,081
78,599	-0,033
78,699	-0,039
78,800	-0,060
78,900	-0,074
79,000	-0,057
79,100	-0,107
79,200	-0,006
79,300	-0,087
79,400	-0,020
79,500	-0,069
79,599	-0,026
79,699	-0,078
79,799	-0,099
79,899	-0,003
80,000	-0,043
